,ID,Exaggeration_Claims,Number_of_Incidents,Insurance_History_Age,Over_Insurance_Product,Mileage,Current_Car_Value,Number_Previos_CarOwners,No_Claims_Bonus,Insurance_premium
2129,0x25aa,1,9,0.0,1,11564.039490701078,5293.7900690909855,1,1.7680293479404026,326.344451973326
2130,0x25ab,1,9,4.0,1,11564.039490701078,25942.70677651792,3,1.5727562175391894,479.8268936119097
2131,0x25ac,1,9,4.25,1,11564.039490701078,17418.153444676846,3,2.2681375643395083,419.58568944147663
2132,0x25ad,1,9,4.5,1,11564.039490701078,25046.812935272355,3,1.9589012406546336,473.55273902023214
2134,0x25af,1,9,5.0,1,11564.039490701078,14448.804204967328,3,2.0534009988555644,406.47394758859866
2135,0x25b0,1,9,5.25,1,11564.039490701078,13601.31592766847,3,2.2101886262274766,427.2356313921304
2136,0x25b1,0,9,5.5,0,11564.039490701078,16464.836376520212,4,3.1245175455221315,402.1038046518945
2137,0x25b7,0,1,98.25,0,17148.368847522608,29445.83875481581,4,77.63156593148227,157.1669936738735
2138,0x25b9,0,1,98.75,0,17148.368847522608,19465.855697612824,4,76.7311548123089,93.56443961810234
2139,0x25bb,0,1,99.25,0,17148.368847522608,18649.85682280244,4,72.83414317279122,225.850401881455
2140,0x25bc,0,1,99.5,0,17148.368847522608,52900.0,0,70.1116368863634,333.1625562223853
2141,0x25bd,0,1,99.75,0,18135.368847522608,24844.54483061407,2,56.55915162332997,494.3601102709689
2143,0x25c4,0,1,0.0,1,7253.1588093159935,10748.957147536084,4,9.995484171138592,359.78526213893025
2144,0x25c5,0,1,34.5,1,7253.1588093159935,8936.565950539374,5,31.15575668066944,262.5344850474186
2145,0x25c6,0,1,34.75,1,7253.1588093159935,8783.453857941075,4,32.695720540757776,262.6598585712845
2146,0x25c7,0,1,35.0,1,7253.1588093159935,20268.626236870223,3,27.569163831088225,329.79691824143185
2147,0x25c8,0,1,35.25,1,7253.1588093159935,14939.24292727002,3,29.762110672134312,301.74973155459674
2148,0x25c9,0,1,35.5,1,7253.1588093159935,13566.031461458431,3,31.81573429748289,243.7760712762648
2149,0x25ce,0,4,58.25,1,987.0,7866.680449405652,4,30.072420823318808,320.2250718132309
2150,0x25cf,0,4,58.5,1,987.0,18282.03711704916,4,36.75992369280568,484.137497187436
2151,0x25d1,0,4,59.0,1,987.0,19354.56526168695,3,29.139006124851807,522.2392856379989
2152,0x25d2,0,4,59.25,1,987.0,9764.418343088597,2,35.359896214524326,777.7158584406197
2153,0x25d3,0,4,0.0,1,987.0,7924.819104077093,5,3.2704013212161387,427.0840276421858
2154,0x25d4,0,4,59.75,1,987.0,18644.107243146776,0,32.491796609207114,783.7294256219774
2155,0x25d5,0,4,60.0,1,987.0,16669.468735481314,1,34.506712553374825,770.5719370536788
2156,0x25db,0,4,88.5,0,15780.754563066728,52900.0,1,56.10915885713746,441.3668622905688
2157,0x25dc,0,4,88.75,0,15780.754563066728,20455.07982051457,3,53.94794218508122,151.76163458865832
2159,0x25de,0,4,89.25,0,15780.754563066728,17803.45722620487,5,53.9979714782375,295.21102757937166
2160,0x25df,0,4,89.5,0,16767.75456306673,17466.12873258835,0,36.83312301479725,331.301708564132
2161,0x25e0,0,4,89.75,0,15780.754563066728,25478.60759658744,0,50.68713106128991,330.2885056020099
2162,0x25e1,0,4,90.0,0,22481.4,20608.69315097508,3,49.3499489423329,165.98616353057938
2163,0x25e6,0,4,54.5,1,26907.347458722583,9227.877937350198,3,28.8250757833641,405.1906307008826
2164,0x25e7,0,4,54.75,1,26907.347458722583,14280.109527097378,1,29.16148753588857,560.4619536213158
2165,0x25e8,0,4,55.0,0,26907.347458722583,10225.781107862776,5,30.046430382279123,372.3341617988753
2166,0x25ea,0,4,55.5,1,26907.347458722583,18436.43665353385,0,31.82826845844373,497.5050316533762
2167,0x25eb,0,4,55.75,1,26907.347458722583,14600.99152652872,1,32.95828432799528,482.5542075773223
2170,0x25f3,0,4,87.5,0,6791.193443006812,10106.320004787298,1,35.1185530153296,295.2948156792908
2171,0x25f4,0,4,87.75,0,5804.193443006812,4354.08491373162,2,53.80923014379656,199.8510533220544
2172,0x25f5,0,4,88.0,0,6791.193443006812,11034.605051646358,1,35.083476644108295,298.36220689986425
2173,0x25f7,0,4,88.5,0,6791.193443006812,8803.219438585365,3,36.946261866128495,181.9547189172088
2174,0x25f9,0,4,89.0,0,6791.193443006812,10775.534593526758,1,32.845722289777584,307.8076453827036
2175,0x25ff,0,4,60.0,1,46580.65486091539,19752.91002370842,1,34.78594105519701,370.2137446555471
2177,0x2601,0,4,60.5,1,46580.65486091539,14364.681961598291,3,29.211587831307696,328.11044474580814
2178,0x2602,0,4,60.75,1,46580.65486091539,22998.32799459784,3,32.706506566089665,279.19178671406627
2179,0x2603,0,4,61.0,0,85116.0,16501.523024679205,1,35.37260616143514,418.34224784307145
2180,0x2604,0,4,61.25,1,46580.65486091539,13183.846747382566,1,35.98350256200077,363.41530675637534
2183,0x260b,1,10,30.75,1,9849.0,2944.0179067496124,2,8.308172519406234,317.9254276438604
2184,0x260c,1,10,31.0,1,42127.74041352673,9584.028212024656,3,7.757873243328777,357.0220275667063
2185,0x260d,1,10,31.25,1,42127.74041352673,10447.954421037231,4,6.046800002510848,361.4553611230367
2187,0x260f,1,10,31.75,1,42127.74041352673,13601.31592766847,3,7.756517003230343,364.4536082241399
2189,0x2611,0,10,0.0,1,42127.74041352673,19520.113463742007,3,2.970404018036547,375.5518688640117
2190,0x2617,0,4,48.75,0,987.0,23876.257667986585,2,24.9640646910181,627.0082455137335
2191,0x2618,0,4,49.0,1,987.0,16394.310975475397,4,30.13280687739482,528.3562087697898
2192,0x2619,0,4,49.25,1,987.0,19223.21858550153,1,28.25725406549753,521.0168655151643
2193,0x261a,0,4,49.5,1,987.0,25652.90544298312,1,25.7181139426438,634.7341558595543
2196,0x2623,1,13,32.5,1,10308.785056569264,13689.0,3,8.089942739301872,398.3788211760847
2197,0x2624,1,13,32.75,1,10308.785056569264,10672.12883115399,3,7.4351585726954355,368.56988501041104
2198,0x2626,1,13,33.25,1,10308.785056569264,6551.46532947714,3,5.906395371034137,374.657035042283
2199,0x2627,1,13,33.5,1,41784.45580987466,6628.4125607113965,3,8.540427524828022,364.1689824181129
2200,0x2628,0,13,33.75,1,28843.303873249773,4186.0371223743,0,10.494570461222782,298.2372943299428
2202,0x262e,1,8,45.75,1,42684.69066937722,1818.1264046333872,1,11.364006526924127,299.1930388228978
2203,0x262f,0,8,46.0,1,42684.69066937722,13689.0,3,25.78796205164237,306.4454827996915
2204,0x2630,1,8,0.0,1,42684.69066937722,1926.80596265558,3,1.979834177057477,330.8695500479599
2205,0x2631,1,8,46.5,1,42684.69066937722,8838.235343025193,0,8.755778847534799,318.74204711796665
2207,0x2633,1,8,47.0,1,29443.46044625148,14529.178995671551,4,5.99067795469533,353.18011245078395
2208,0x2635,1,8,47.5,1,29443.46044625148,5087.491143915417,2,7.332440390811668,270.1497437323093
2209,0x263a,0,0,75.75,0,0.0,25597.750690098528,1,67.46818452457428,227.72317654228496
2210,0x263b,0,0,76.0,0,0.0,52900.0,3,64.80686788610994,340.71806440983
2212,0x263d,0,0,76.5,0,0.0,9392.717438321162,1,60.709275592455846,243.4731820791349
2213,0x263e,0,0,0.0,0,0.0,18216.24894791668,5,15.585826198453097,500.66883588921
2214,0x263f,0,0,77.0,0,0.0,15276.446198248266,4,61.57781481380688,161.7307734071304
2215,0x2640,0,0,77.25,0,27389.4,26971.40948456657,5,61.43327031872892,281.49161870005577
2216,0x2641,0,0,77.5,0,0.0,9630.833407751608,0,62.49031698881166,175.6418814982693
2217,0x2647,0,0,21.5,1,41394.51606927072,19557.89231969205,5,29.36253221867557,327.3882929267644
2218,0x2648,0,0,21.75,1,41394.51606927072,20898.39870778769,1,25.733498593945104,334.6776013501735
2219,0x2649,0,0,22.0,0,60611.27410390607,10756.36268714985,3,47.31454844139884,249.70215360051648
2223,0x264d,0,0,23.0,1,60611.27410390607,10571.719530260894,0,24.64839583665934,330.5080582636796
2225,0x2654,0,0,76.75,1,987.0,14270.012509145368,1,62.89677080016494,502.7678019820878
2227,0x2656,0,0,77.25,1,987.0,15715.115469396247,1,59.73507610605156,545.6103880906004
2228,0x2657,0,0,77.5,0,987.0,38297.6,4,55.81522872908287,625.0306692709496
2229,0x2658,0,0,77.75,1,0.0,9506.597988224608,4,72.24602998873867,159.2717014787015
2230,0x2659,0,0,78.0,1,0.0,23154.138975223177,2,69.92151747764494,439.0945733949216
2232,0x265f,0,4,83.75,1,987.0,19996.521193909983,3,32.3184115172984,213.77402070674577
2233,0x2660,0,4,84.0,1,987.0,24637.026835387594,4,33.158541320135754,478.9496525531196
2235,0x2662,0,4,84.5,1,987.0,19023.58537942641,1,37.90293803663389,624.8725920172326
2236,0x2663,0,4,84.75,1,987.0,9939.40276944258,1,34.71964267058166,537.4585985320094
2237,0x2664,0,4,85.0,1,987.0,11256.900826373972,2,37.06761834873832,662.4062183866388
2238,0x2665,0,4,85.25,1,987.0,14500.345337952876,0,33.085892779022565,680.0371423826143
2239,0x266a,0,16,38.0,1,1151.742042443098,6994.266882314053,4,17.210658384634385,266.4007594524156
2240,0x266b,1,16,38.25,1,1151.742042443098,8063.477784178043,4,9.215019087431354,378.8298888767108
2242,0x266d,1,16,38.75,1,1151.742042443098,13213.826812193329,0,9.038528608834246,540.9824228534358
2243,0x266f,1,16,39.25,1,2138.742042443098,16695.53685874814,3,3.7329318958433833,484.80398431665327
2244,0x2671,0,16,39.75,1,1151.742042443098,12935.285840647248,2,15.21152475093196,487.3115748813701
2245,0x2676,0,1,42.5,1,16594.477148029608,13601.31592766847,3,32.316659180324834,285.5686113563133
2246,0x2677,0,1,42.75,1,16594.477148029608,14642.41191927303,3,36.38673552064796,217.1766499548744
2247,0x2678,0,1,43.0,1,16594.477148029608,12052.329940616337,4,31.43830241541808,267.3265586681377
2248,0x267b,0,1,43.75,1,16594.477148029608,24836.87085206712,3,35.38728337542753,298.0233961703061
2249,0x267c,0,1,44.0,1,16594.477148029608,18398.035409465258,3,33.04735632808576,288.01468149352104
2250,0x2682,0,3,75.75,0,7826.933326668883,15447.173052022805,0,36.29713759794679,294.4132439320341
2251,0x2683,0,3,76.0,0,6839.933326668883,10673.930700418492,3,46.20390230262547,286.0961713729204
2252,0x2684,0,3,76.25,0,6839.933326668883,23458.87953734208,5,47.67007379411915,316.69682548313
2253,0x2685,0,3,0.0,0,6839.933326668883,13752.262329621048,1,11.472165099061405,475.4613580995151
2254,0x2686,0,3,76.75,0,6839.933326668883,25896.9356145438,5,48.16979685807251,319.9366202081947
2255,0x2687,0,3,77.0,0,6839.933326668883,23295.07086090149,5,53.5831072704953,280.5346708981484
2256,0x2688,0,3,77.25,0,7826.933326668883,8356.467245344586,3,34.64622785257902,223.94083962456705
2257,0x268e,0,3,78.25,0,987.0,23008.378865152168,1,34.04150607628223,418.26596897869945
2258,0x268f,0,3,0.0,0,0.0,10526.3979379259,5,6.86411846426088,406.562156257059
2259,0x2691,0,3,79.0,0,0.0,10794.626212970605,1,48.829485710311616,304.75559733582446
2260,0x2692,0,3,79.25,0,0.0,15264.529409023997,1,54.03850435419338,283.9164194277841
2261,0x2693,0,3,79.5,0,0.0,12398.250202092056,2,50.5148409766717,293.7033961266428
2263,0x2695,0,3,80.0,0,987.0,16442.56962728069,1,39.18659848637448,366.3724133721714
2264,0x269a,0,0,65.5,0,6106.884303220263,4560.621071014434,1,52.821496533726894,204.2175266824099
2265,0x269c,0,0,66.0,0,6106.884303220263,8617.770343956487,3,53.13883645179755,138.8760926581749
2266,0x269e,0,0,66.5,0,6106.884303220263,9214.55434843703,5,49.8938313835298,237.81330552490664
2267,0x269f,0,0,66.75,0,42646.8,18790.450822416584,3,48.98103738526938,275.56666593903714
2268,0x26a0,0,0,67.0,0,5119.884303220263,21277.660986156898,3,60.592676364839406,225.0987917359689
2269,0x26a1,0,0,67.25,0,6106.884303220263,12763.669379547757,1,53.2906514326406,220.6751336186122
2271,0x26a8,0,5,53.25,1,92337.89262421896,7680.930253245317,2,47.53242722841488,385.9651154764636
2272,0x26a9,0,5,53.5,1,92337.89262421896,14892.488586694548,2,44.01810498536384,411.81738419614953
2273,0x26aa,0,5,53.75,1,62545.59508281264,17728.575007598876,1,30.6845689943992,578.277077839395
2274,0x26ad,0,5,54.5,0,149826.0,12053.240953014252,1,50.656500498066414,367.91796968399495
2277,0x26b5,0,0,63.5,1,12859.599678840095,9591.485542476805,4,53.85423070790444,371.5490036271461
2278,0x26b6,0,0,63.75,1,12859.599678840095,15859.378778689754,4,49.47244972340826,214.87076746841032
2279,0x26b7,0,0,64.0,1,12859.599678840095,38297.6,1,47.24352287917451,651.4699770667089
2280,0x26b8,0,0,64.25,1,12859.599678840095,10072.013142404703,1,47.11724794497661,405.9678287328044
2282,0x26c0,0,5,25.25,1,11220.772529903346,6787.707164078476,4,32.62347042715867,300.8360247407402
2283,0x26c1,0,5,25.5,0,11220.772529903346,4487.421099440288,3,24.89336272917937,344.19545166334217
2284,0x26c2,0,5,25.75,1,11220.772529903346,9483.763360972833,4,30.37418908109289,310.87905994845886
2285,0x26c3,0,5,26.0,0,11220.772529903346,6726.141194100322,5,21.28704110053934,342.1839562818074
2286,0x26c4,0,5,26.25,1,11220.772529903346,13731.198821123013,3,34.78511448757352,298.8639591622809
2289,0x26cb,1,10,0.0,1,18450.35758982805,9588.80120154457,5,1.404701141417637,362.26177997252125
2290,0x26cd,0,10,38.5,1,18450.35758982805,13235.179480071229,3,16.425858713205354,337.9058754959988
2291,0x26ce,0,10,38.75,1,18450.35758982805,14023.789519863316,3,14.717498177923051,290.3490437785523
2292,0x26cf,1,10,39.0,1,18450.35758982805,3222.933953504888,2,5.564308976666384,290.6301106818494
2293,0x26d0,1,10,39.25,1,18450.35758982805,38297.6,3,6.137256530529719,606.5002676594484
2294,0x26d1,1,10,39.5,1,18450.35758982805,18080.543229871888,3,5.025971915641768,406.2027821671679
2295,0x26d6,1,13,2.5,1,29675.07305812852,19242.739527085945,3,1.5631351135360965,331.1308407719461
2296,0x26d7,1,13,2.75,1,29675.07305812852,24748.13753723352,4,1.0180433732382164,457.6054905328363
2297,0x26d8,1,13,3.0,1,29675.07305812852,8549.673046964155,3,1.4330437533331153,334.1827571926875
2298,0x26d9,1,13,3.25,1,29675.07305812852,14345.529941759574,3,1.5768856623293568,331.0845854306343
2299,0x26da,1,13,3.5,1,29675.07305812852,14202.016784771376,0,1.1261167844989688,371.7320564399995
2300,0x26db,0,13,3.75,1,29675.07305812852,14180.18491390168,3,4.783443496584969,320.29807579457884
2301,0x26dc,0,13,4.0,1,29675.07305812852,25772.436175775467,4,3.913216262636413,433.44469586764166
2302,0x26dd,1,13,4.25,1,29675.07305812852,25665.03068751956,3,1.6593603863443918,468.9830617510824
2303,0x26e2,1,6,58.25,1,27371.65051043142,4694.486957673278,1,12.874483005394463,336.9472930279662
2306,0x26e5,1,6,59.0,1,27371.65051043142,12592.407168095851,4,13.020139755468106,358.61295905464624
2307,0x26e6,1,6,59.25,1,27371.65051043142,8559.247977185963,3,13.963371428014788,356.1796768350573
2309,0x26e8,1,6,59.75,1,19234.76700695428,19770.908014787485,3,8.637088436862548,411.989417966614
2310,0x26e9,1,6,60.0,1,27371.65051043142,7793.980762921675,4,16.039170253463215,354.3697964029409
2311,0x26ee,0,1,72.25,0,16242.304221498454,13601.31592766847,0,44.66921826568533,260.31034469533023
2312,0x26ef,0,1,72.5,0,16242.304221498454,8359.801868262155,1,44.31264279693551,306.8843737345657
2313,0x26f0,0,1,72.75,0,16242.304221498454,13601.31592766847,2,42.539159480257766,321.05856292473885
2314,0x26f1,0,1,73.0,0,16242.304221498454,13310.586151757629,5,44.01314572303636,203.42295520459632
2317,0x26f4,0,1,73.75,0,16242.304221498454,19242.375270492284,1,49.31952303469142,305.90515200889257
2318,0x26f5,0,1,74.0,0,16242.304221498454,13601.31592766847,0,48.54656766134365,250.2781468502059
2320,0x26fb,0,15,35.0,1,2163.342999424105,13177.703575966738,2,10.749409040068594,514.3899958383395
2321,0x26fe,1,15,35.75,1,1176.342999424105,11488.30865320154,2,7.038038752644841,474.5289794636413
2322,0x26ff,0,15,36.0,1,1176.342999424105,13715.986611843928,1,18.93156582780152,421.9247192265386
2324,0x2707,0,2,74.5,0,6409.34551587323,21812.46064851074,3,40.44104610099546,291.08024040432565
2325,0x2708,0,2,74.75,0,6409.34551587323,7488.45930813673,4,40.04707510761311,245.78228743426797
2326,0x2709,0,2,0.0,0,6409.34551587323,14533.632879553075,3,5.626717156062525,361.89849620589104
2327,0x270a,0,2,75.25,0,6409.34551587323,19625.335928958943,3,40.20291231862281,285.9334174255546
2330,0x270d,0,2,76.0,0,6409.34551587323,4486.136586284238,2,41.96475036969451,207.11027385483084
2331,0x2712,0,4,41.25,1,24250.83748993996,13601.31592766847,2,28.24286494518493,379.7475073264812
2332,0x2713,0,4,0.0,0,24250.83748993996,19537.73623744104,0,3.8696559032434057,433.7702434180333
2334,0x2716,0,4,42.25,1,24250.83748993996,11610.56487822588,0,27.00368267126469,370.27766608196833
2336,0x2719,0,4,43.0,1,24250.83748993996,23386.3631314013,1,28.882742642135963,394.2925509139957
2337,0x271e,1,4,50.0,1,42764.79000163348,19154.52950783409,3,13.14672342890845,652.1110184195201
2338,0x2721,1,4,50.75,1,42764.79000163348,29404.96274132364,3,12.962314364007208,653.495596962393
2339,0x2722,1,4,51.0,0,42764.79000163348,13689.0,5,11.390020644607397,613.5721642468711
2341,0x2724,1,4,51.5,0,42764.79000163348,6930.474274518852,3,12.404839699532554,234.9541871347708
2342,0x2725,1,4,51.75,1,42764.79000163348,13328.835074709408,3,12.786915629892333,619.9272904697024
2343,0x2736,0,2,0.0,1,27884.221858722816,25856.092782415057,3,2.9304413886508085,426.26807250475343
2344,0x2737,0,2,0.0,1,27884.221858722816,10504.67738468585,3,3.7590038000005337,574.767862501978
2345,0x2738,0,2,40.75,1,27884.221858722816,13601.31592766847,2,27.96270063996785,597.6848034663819
2346,0x2739,0,2,41.0,1,27884.221858722816,20477.21522836344,2,31.093668959757345,580.8699795573666
2347,0x273a,0,2,41.25,1,27884.221858722816,16035.167295847566,0,34.55305809553558,497.7886834306003
2349,0x2743,0,3,82.25,1,4967.4162545644085,6080.312658960523,0,40.5033892788656,229.1558257286677
2350,0x2744,0,3,82.5,1,4967.4162545644085,22865.08049673237,5,40.14341489212942,284.7970686400905
2352,0x2746,0,3,83.0,1,3980.416254564408,6139.61690056426,2,51.19208794119833,185.05010692239227
2353,0x2747,0,3,83.25,1,3980.416254564408,52900.0,3,55.71164736324975,385.8154236810336
2354,0x2749,0,3,83.75,1,4967.4162545644085,21466.247730743755,5,36.52454104695488,297.7312183577721
2355,0x274e,0,6,50.5,0,31380.299341562462,14849.889809256623,4,46.19329348919887,372.3226358773979
2356,0x274f,0,6,50.75,1,21907.19956104164,13030.498602760235,1,21.79865367471325,517.6641748228616
2359,0x2754,0,6,52.0,1,31380.299341562462,7139.895303242597,3,46.43593583273631,165.96422870501385
2360,0x2755,0,6,52.25,1,21907.19956104164,14174.714123852982,0,23.879805812534023,511.49973188219394
2362,0x275b,0,0,75.75,0,39132.09058482565,18155.15370253396,2,53.5116832090431,363.18351675409815
2363,0x275c,0,0,76.0,0,39132.09058482565,24899.80126543268,2,52.215465914498274,388.8613380310597
2364,0x275d,0,0,76.25,0,57217.63587723848,4631.60097806414,2,42.98174764566541,409.8202271780689
2365,0x275e,0,0,76.5,0,57217.63587723848,24962.746082909045,5,49.62005550121938,377.2211937110052
2366,0x2760,0,0,77.0,0,39132.09058482565,22279.048168959114,2,57.90906094024314,337.2052221509129
2368,0x2766,0,1,54.5,1,17345.476260342148,17166.174105369693,3,32.1350492016494,304.737712427935
2369,0x2767,0,1,54.75,1,17345.476260342148,38297.6,3,38.289853722649625,331.4924194227432
2371,0x2769,0,1,55.25,1,17345.476260342148,14309.42778828707,0,32.35923941915026,284.1479874163301
2372,0x276a,0,1,0.0,1,17345.476260342148,24112.051930635786,4,3.3056260654207708,556.821809652134
2373,0x276b,0,1,55.75,1,17345.476260342148,10550.984208387845,1,33.18874578578153,308.2301363126032
2375,0x276d,0,1,56.25,1,97345.64642066164,38297.6,3,36.51334141742807,357.892253035417
2377,0x2780,0,3,82.5,0,0.0,52900.0,1,52.72390749962382,691.485594004175
2379,0x2782,0,3,83.0,0,0.0,26971.40948456657,1,60.155495803085216,507.266582046545
2380,0x2783,0,3,83.25,0,21704.4,13614.93465435342,1,57.33800770882286,523.2026783498934
2381,0x278a,0,4,19.25,1,20040.95322095628,13295.576068619032,4,25.950949561919963,334.3150502413119
2382,0x278b,0,4,19.5,1,20040.95322095628,11148.490601339034,3,25.84728063329073,343.51527630373425
2383,0x278c,0,4,19.75,1,93501.0,13601.31592766847,0,14.069499182679374,339.1100936635036
2384,0x278f,0,4,20.5,1,20040.95322095628,4572.732662050478,0,28.518179754921324,305.8892545256632
2385,0x2790,0,4,20.75,1,20040.95322095628,10678.897102893405,5,28.583759844807613,314.0185578328699
2386,0x2791,0,4,21.0,1,20040.95322095628,3044.002055924684,1,30.621301038208937,288.7194551216909
2387,0x2796,0,1,78.25,0,0.0,14991.484688950017,3,55.44301197781265,158.69476645362136
2389,0x2798,0,1,78.75,0,0.0,18449.495970053253,4,60.8253975701458,241.4718201234706
2391,0x279a,0,1,79.25,0,0.0,11040.89123200554,4,65.19041409679939,136.8970971483681
2393,0x279d,0,1,80.0,0,0.0,9968.82145442007,3,54.89249004733259,187.67389906201976
2394,0x27a2,0,1,57.75,0,0.0,14087.361478217095,3,48.33125099278175,233.4114871739148
2395,0x27a3,0,1,58.0,0,0.0,52900.0,0,43.30233179933181,478.3632547685507
2396,0x27a4,0,1,58.25,0,0.0,9822.665686177988,4,46.68095406011353,224.2627258177323
2397,0x27a5,0,1,58.5,0,0.0,8745.206581915172,0,42.73696780933159,226.3402519634148
2398,0x27a6,0,1,58.75,0,987.0,10853.2481147432,0,38.12664824415416,242.53339655575425
2399,0x27a7,0,1,0.0,0,0.0,10475.706031537224,3,11.787850830028573,382.7017896105861
2400,0x27ae,0,3,19.25,1,28621.869347377105,17417.4778649323,1,12.809779809322142,421.5168416768215
2401,0x27b0,0,3,0.0,1,28621.869347377105,20007.70938101602,1,3.3535014038386373,496.6703662266906
2403,0x27b2,0,3,20.25,1,28621.869347377105,8059.964101342892,3,20.943105666078505,233.06952727650287
2404,0x27b3,0,3,20.5,1,28621.869347377105,38297.6,4,16.546075618468276,520.0771121109997
2405,0x27b4,0,3,20.75,1,51513.0,19747.65384487496,0,16.46159458265132,421.3170032732366
2407,0x27ba,0,4,93.75,1,37094.43167392944,13601.31592766847,1,36.491896634687656,434.2726546472537
2408,0x27bb,0,4,0.0,1,37094.43167392944,23615.09853616049,0,2.356202579226944,771.7208076104265
2409,0x27bc,0,4,94.25,1,37094.43167392944,13545.68744697623,3,33.88408725378278,201.2038081994048
2410,0x27bd,0,4,94.5,1,37094.43167392944,7244.646266233221,3,39.5491007444265,326.0521671941707
2411,0x27bf,0,4,95.0,1,37094.43167392944,23176.538797462254,1,40.56530880186511,462.4911021030388
2412,0x27c1,0,4,0.0,1,37094.43167392944,24868.592987400065,3,6.216456352608858,343.49178958042904
2413,0x27c6,0,0,82.25,1,987.0,38297.6,3,53.611651746268144,287.9172027342005
2414,0x27c7,0,0,82.5,1,987.0,14634.844036266986,3,59.8782183443238,198.50664484962903
2415,0x27c8,0,0,82.75,1,987.0,13214.15203610279,4,65.8051958087277,141.73505086069522
2418,0x27cb,0,0,0.0,1,987.0,14053.716843998922,0,13.705266401671574,399.5486577987487
2419,0x27cc,0,0,83.75,1,48220.8,16612.50128358616,4,59.47388818500553,200.46341895256776
2420,0x27cd,0,0,84.0,1,987.0,19357.28251356899,3,60.19292176512228,168.8391161511287
2421,0x27d2,1,10,11.75,1,71398.00184652937,19809.58582486632,5,2.8334997173296697,716.8102221379369
2423,0x27d4,1,10,12.25,1,71398.00184652937,16645.34892067645,0,2.3746884576508567,499.5399016673635
2425,0x27d7,0,10,13.0,1,71398.00184652937,16980.82101230761,2,6.604074896084467,660.9754090018134
2426,0x27d9,1,10,13.5,1,105616.50276979404,27421.699804815824,4,5.408102753925652,707.2762221396403
2427,0x27df,0,1,59.75,1,39796.92103569589,18134.19400551393,3,39.11135640996009,243.2379416609598
2428,0x27e0,0,1,60.0,1,39796.92103569589,15176.3440770564,2,42.34082495257379,386.8224767030993
2429,0x27e1,0,1,60.25,1,39796.92103569589,38297.6,5,40.2498963701639,383.2710596441407
2430,0x27e3,0,1,60.75,1,39796.92103569589,38297.6,0,34.80289372648934,557.9285776651348
2431,0x27e4,0,1,61.0,1,39796.92103569589,13601.31592766847,3,42.08140867869616,311.07607045931286
2433,0x27ea,1,16,31.25,1,44606.87008616129,8953.344586090358,3,5.975069521850917,346.7995504270721
2434,0x27ec,1,16,31.75,1,44606.87008616129,13601.31592766847,3,6.615084007671556,365.41824308973474
2438,0x27f7,0,3,0.0,0,24081.525716120075,25921.26197269493,1,6.397270369846116,589.9539422583715
2439,0x27f8,0,3,65.5,0,25068.525716120075,12459.79405450785,2,33.44988010786475,355.85245932750183
2440,0x27fa,0,3,66.0,0,24081.525716120075,12526.156414448662,5,43.92708397513856,208.8146635252535
2441,0x27fb,0,3,66.25,0,24081.525716120075,16728.704448515844,4,44.465921009743255,295.31861486636103
2443,0x27fd,0,3,66.75,0,24081.525716120075,12848.972561400524,0,43.14035800074119,327.21199048164846
2445,0x2803,0,8,4.0,1,15796.20436471274,15747.380741689003,4,2.342201941058153,370.3735864581425
2446,0x2804,1,8,4.25,1,15796.20436471274,10902.515256371642,4,2.113835853510836,348.3561391612958
2447,0x2805,1,8,4.5,1,15796.20436471274,12290.02946931542,3,1.7155605824035376,365.8387143840588
2448,0x2807,1,8,5.0,1,15796.20436471274,7504.009920490384,3,0.9360310221041508,345.862718389888
2450,0x2809,1,8,5.5,1,15796.20436471274,14078.452077232996,3,1.120031322379661,367.0459397875539
2451,0x280e,0,3,52.0,0,11433.76681313488,19499.923242422843,3,34.83608981218904,330.20263868242745
2453,0x2811,0,3,52.75,0,11433.76681313488,13258.883244572184,0,38.80819085183865,272.7860900250483
2454,0x2812,0,3,53.0,0,49322.4,20495.143976038304,4,38.176741847688255,310.14236800212865
2455,0x2813,0,3,53.25,0,12420.76681313488,12848.110108325298,3,36.94718453283532,288.60946588696896
2457,0x2815,0,3,53.75,0,11433.76681313488,11077.805545823268,3,37.3853961530616,291.1433001839847
2458,0x2826,0,8,43.75,1,23973.580956894664,7624.652338089953,1,33.794719169729554,369.9699231423618
2459,0x2827,0,8,44.0,1,23973.580956894664,6417.999111007313,2,26.811426770482907,401.6752663035601
2460,0x2828,0,8,44.25,1,23973.580956894664,6982.165673700779,3,33.98163881007832,200.5209246365816
2462,0x2832,1,11,23.25,1,16276.609785788256,2698.22378278894,3,5.862637699981556,356.14822106573337
2463,0x2833,1,11,23.5,1,11838.073190525503,13601.31592766847,3,3.5290484454684945,382.9847140752248
2464,0x2834,0,11,23.75,1,16276.609785788256,4410.668032234888,4,17.04910991799471,311.4960778967689
2465,0x2836,1,11,24.25,1,16276.609785788256,1533.00103416452,1,7.6649023351178736,314.1155368914916
2466,0x2838,1,11,24.75,1,16276.609785788256,4260.863106402114,3,5.732098333023927,356.6420883484477
2467,0x2839,1,11,25.0,0,16276.609785788256,2551.7105517966206,5,6.374365641518466,340.55643177744275
2468,0x283e,0,3,55.0,0,14540.57996801819,9303.01052063657,5,20.48617154585472,359.45130474487075
2469,0x283f,0,3,55.25,0,14540.57996801819,5176.891670026406,0,21.191404578051387,356.44781801239645
