,ID,Exaggeration_Claims,Number_of_Incidents,Insurance_History_Age,Over_Insurance_Product,Mileage,Current_Car_Value,Number_Previos_CarOwners,No_Claims_Bonus,Insurance_premium
2788,0x2a82,0,1,56.25,0,25511.372250992645,18451.96166365888,4,31.80337822123168,627.8476940178579
2789,0x2a83,0,1,56.5,0,25511.372250992645,27364.15283941148,4,34.907831900796154,599.2667462661814
2790,0x2a84,0,1,56.75,0,25511.372250992645,5246.555561842672,2,34.41329528590201,577.5849830614109
2791,0x2a85,0,1,57.0,0,25511.372250992645,32784.55881659894,4,32.45154097089187,621.880426474275
2792,0x2a8a,0,3,88.0,1,6407.85612367274,8605.947614850034,3,39.2235585030806,180.72602251250723
2793,0x2a8b,0,3,88.25,1,6407.85612367274,6971.443926304629,3,37.477308996166165,278.4070893747256
2794,0x2a8c,0,3,88.5,1,6407.85612367274,13228.334712366788,3,42.48271677185605,258.97313351546177
2796,0x2a8e,0,3,89.0,1,6407.85612367274,8711.924175682234,1,38.896900263895056,277.2173928284168
2798,0x2a91,0,3,0.0,1,6407.85612367274,8370.69837068451,1,6.583055284268987,422.2832984592934
2799,0x2a96,0,3,92.0,0,0.0,14520.33953284124,5,54.7928126680706,329.2889560837225
2801,0x2a98,0,3,92.5,0,0.0,16182.3137611433,1,62.64783044127208,359.2456059252705
2802,0x2a99,0,3,92.75,0,0.0,17108.78778146323,3,60.93124791485244,136.26765536774542
2803,0x2a9a,0,3,93.0,0,0.0,20138.86346129718,5,57.01419692743252,284.3063280596731
2804,0x2a9b,0,3,93.25,0,0.0,23532.620554805228,2,55.27964789170382,441.93377572224296
2805,0x2a9c,0,3,93.5,0,0.0,10731.65158956012,0,61.61995312003998,293.06295792099223
2807,0x2aa3,1,8,56.75,1,4309.134640329894,3042.1622514889345,5,13.383268177007874,326.03295788618647
2808,0x2aa4,1,8,57.0,1,4309.134640329894,4008.2858847776906,3,11.351337789436542,354.5597579823591
2809,0x2aa6,1,8,0.0,1,4309.134640329894,2042.122948088828,3,3.6035574231549217,367.9025995985523
2810,0x2aa7,1,8,57.75,1,4309.134640329894,4647.144971043989,4,10.91609018532784,345.8101044130662
2811,0x2aa8,1,8,58.0,0,4309.134640329894,1988.840991413645,5,11.628356712715153,332.63859819943445
2812,0x2aa9,1,8,58.25,1,4309.134640329894,4091.181906941336,3,11.920388460032456,352.2837792702726
2814,0x2aaf,0,3,36.5,1,21414.161900030627,12846.964236009717,3,26.091428934016,304.0066550552837
2815,0x2ab1,0,3,37.0,1,21414.161900030627,16141.112810015811,0,26.765493767931964,291.6722323923525
2816,0x2ab2,0,3,37.25,1,21414.161900030627,18096.612615869068,3,25.4984464642792,325.3176626047488
2817,0x2ab3,0,3,37.5,1,21414.161900030627,15303.3409674572,3,30.3122891206239,294.9049096064952
2818,0x2ab4,0,3,37.75,1,21414.161900030627,13284.61318188368,5,27.97970415253885,283.8599021983196
2819,0x2ab5,0,3,0.0,1,21414.161900030627,13976.388282463437,3,5.450285532557954,330.2982176616685
2820,0x2aba,0,3,51.25,1,53311.89553139785,7670.2627895637,3,28.89672425851485,307.20014865298464
2821,0x2abb,0,3,51.5,0,53311.89553139785,18956.88509097024,4,34.03330557771869,237.3771223646895
2822,0x2abc,0,3,51.75,1,53311.89553139785,14913.48795442115,3,29.283921760483967,401.89040878743873
2823,0x2abd,0,3,52.0,1,78487.34329709678,35155.35374132245,5,50.095406525776944,357.83275742997785
2824,0x2abe,0,3,52.25,0,78487.34329709678,25089.216513219373,3,53.01895602494076,347.9348463062422
2825,0x2abf,0,3,52.5,1,78487.34329709678,10049.716989881284,0,50.9004381573354,346.27847161701936
2826,0x2ac0,0,3,52.75,1,53311.89553139785,21787.79558550249,4,33.138323361829414,216.89160089679933
2828,0x2ac6,0,4,76.25,0,29860.852043985487,11400.839220742488,1,26.657737528509287,356.8668091551441
2829,0x2ac7,0,4,76.5,0,29860.852043985487,12859.120868732716,4,23.54754840047545,377.9108145846755
2831,0x2ac9,0,4,0.0,0,29860.852043985487,13601.31592766847,5,18.060296723619285,361.9355619438721
2832,0x2aca,0,4,77.25,0,29860.852043985487,7292.931970846392,1,27.98307064358768,375.7434590233701
2834,0x2acc,0,4,77.75,0,29860.852043985487,13468.87174569593,4,28.897307203339373,359.7962690898147
2836,0x2ad3,0,6,19.25,1,88510.27120269531,13601.31592766847,1,27.1957736987374,355.8511751425193
2837,0x2ad4,0,6,19.5,0,59993.84746846354,38297.6,2,8.914963676842689,640.2279800624704
2839,0x2ad7,0,6,20.25,1,88510.27120269531,8874.80786950863,1,27.42081768009068,350.880190015299
2842,0x2ade,0,2,56.5,0,987.0,10939.18015356365,2,36.90978844339643,317.4106819159006
2843,0x2adf,0,2,56.75,0,987.0,38297.6,1,33.474709455286046,555.5051483907159
2844,0x2ae0,0,2,57.0,0,987.0,17784.490078457813,3,33.49469180940679,388.649683766464
2845,0x2ae1,0,2,57.25,0,987.0,5897.972330004561,3,37.92589425588691,303.18946491307923
2847,0x2ae4,0,2,58.0,0,987.0,6836.692771347015,2,36.007086641983705,309.2844841250092
2848,0x2ae5,0,2,58.25,0,987.0,24478.19274607554,3,34.931801350204054,401.2676320071265
2849,0x2af6,1,13,5.25,1,86481.87589425685,14606.119606642576,0,2.3472675693979874,306.0712108988719
2850,0x2af8,1,13,5.75,1,128242.31384138529,37490.58934956598,5,2.6005095407255987,510.7009140561704
2851,0x2af9,1,13,0.0,0,128242.31384138529,31298.926680762936,0,3.678424116277275,495.416858738016
2852,0x2afa,1,13,6.25,1,128242.31384138529,8416.230633114152,3,0.9850820408219196,416.6647599872176
2854,0x2afd,0,13,7.0,1,128242.31384138529,18933.83908798481,1,5.9793800320497725,474.1801445210085
2855,0x2b02,1,7,27.25,1,1086.8114907277486,16119.358851835956,4,8.19982262328988,391.3935015895696
2856,0x2b03,0,7,27.5,1,1086.8114907277486,7057.900146648934,1,20.08211242328,364.3762441320514
2857,0x2b04,1,7,27.75,1,1086.8114907277486,34419.927467156376,0,6.544072834721187,473.2175946871476
2858,0x2b05,1,7,28.0,1,2073.8114907277486,7573.534656072233,1,3.4656071473840866,239.35925345677103
2859,0x2b06,1,7,28.25,0,146001.0,7400.63791910306,1,4.652297402092581,239.34555908134288
2863,0x2b0e,0,7,16.25,1,45599.85454700832,19657.33087617897,0,12.107496500881869,626.9792560517853
2864,0x2b0f,0,7,16.5,1,45599.85454700832,18535.50227244756,3,11.90739640737589,427.4454681306231
2865,0x2b11,0,7,0.0,1,44612.85454700832,18179.50970142899,2,8.957414445848265,713.2878070102297
2866,0x2b12,0,7,17.25,1,44612.85454700832,19875.21252125031,4,9.136973523600826,450.9768499466723
2868,0x2b14,0,7,17.75,0,45599.85454700832,8535.840678646906,1,10.525484169600924,488.7194249942327
2870,0x2b1b,1,9,18.0,1,1038.8900988762564,37167.1743539816,5,4.290877655062191,537.9643555751568
2871,0x2b1c,0,9,18.25,1,1038.8900988762564,13284.290449353406,2,18.9716919433474,431.1375555567996
2873,0x2b1e,1,9,18.75,1,1038.8900988762564,13689.0,2,6.429138088206789,475.55334110379977
2874,0x2b1f,1,9,0.0,1,1038.8900988762564,29289.20523086965,3,2.794389810041319,565.8169759055606
2876,0x2b26,0,2,58.75,1,37240.96565547687,18921.99471577874,2,32.39134665603676,559.588319501838
2877,0x2b28,0,2,59.25,1,37240.96565547687,15487.820556433686,1,30.11357697037426,519.3102486177912
2878,0x2b29,0,2,59.5,1,37240.96565547687,14546.711853726234,2,32.50368749643364,494.8002450704331
2879,0x2b2a,0,2,59.75,1,37240.96565547687,9010.29737674168,1,33.134855109921304,372.46104547477046
2880,0x2b2b,0,2,60.0,1,37240.96565547687,38297.6,2,32.51370829120285,706.6675522719154
2881,0x2b2c,0,2,60.25,1,37240.96565547687,22581.87110528804,3,32.3442288497321,306.8762561143096
2882,0x2b2d,0,2,60.5,0,114516.0,13601.31592766847,2,31.193658606429526,567.0858732299693
2883,0x2b33,0,0,65.75,0,66531.61067628238,13601.31592766847,3,50.61161844052497,139.76626930123564
2884,0x2b34,0,0,66.0,0,66531.61067628238,19218.0188142734,0,47.30119132285994,528.567635214514
2885,0x2b35,0,0,66.25,0,98316.91601442356,7778.947047525176,4,41.73410502835908,520.088359418799
2886,0x2b36,0,0,66.5,0,98316.91601442356,13551.179266113608,2,49.26721058920027,625.2347681579645
2887,0x2b38,0,0,67.0,0,66531.61067628238,20836.69239468434,1,55.80118891139754,414.5936865358394
2888,0x2b3e,0,8,48.75,1,38252.29450297854,14835.39682240956,1,17.0327777896679,304.29392509734055
2889,0x2b3f,1,8,49.0,1,55897.94175446781,5063.010252385897,5,9.394246250132266,347.69230696998704
2890,0x2b41,0,8,49.5,1,55897.94175446781,6827.475808424154,3,29.45475399926077,254.09697930788192
2891,0x2b43,1,8,50.0,1,38252.29450297854,14959.261408595074,5,5.982833483928344,295.6656403206993
2892,0x2b44,1,8,50.25,1,55897.94175446781,6521.535398802409,3,12.422643534597093,315.4449519305
2893,0x2b4a,1,13,32.0,1,25241.982025084784,12870.601884033207,0,3.814080119823188,385.9705452434969
2894,0x2b4b,1,13,32.25,0,25241.982025084784,18619.125281163306,5,4.607430719007015,418.45296413941327
2896,0x2b4d,1,13,32.75,1,25241.982025084784,13601.31592766847,0,4.005123647092713,348.1636365551897
2897,0x2b4e,1,13,0.0,1,25241.982025084784,13679.412428031155,3,1.2559208905921933,353.9704745522118
2898,0x2b4f,1,13,33.25,1,25241.982025084784,19098.32877507224,3,3.8440264143844782,458.6123458655646
2901,0x2b56,1,11,23.75,1,95650.50961538844,7526.149417262247,3,6.059984148881369,386.94763578255976
2905,0x2b5a,0,11,24.75,1,95650.50961538844,6675.401319247955,1,19.334703849503416,428.6965730296744
2906,0x2b5d,1,11,25.5,1,64754.00641025897,8304.424861885056,0,4.22101095764936,359.1652712135693
2907,0x2b62,0,4,0.0,0,4305.043830690763,20828.5969286949,4,2.950337749162286,463.78666095489183
2909,0x2b64,0,4,92.5,0,4305.043830690763,24599.57884288349,3,55.28208548065695,226.53164389358915
2910,0x2b65,0,4,92.75,0,5292.043830690763,19044.435854980675,3,37.05190195291268,291.5046264201849
2911,0x2b66,0,4,93.0,0,5292.043830690763,7732.74693467555,3,36.78827869091108,258.2233538386548
2912,0x2b67,0,4,93.25,0,5292.043830690763,8048.808789423505,4,37.32682059333349,250.9309156307097
2915,0x2b6e,1,5,29.0,0,25317.51253583332,15080.333592178658,5,10.509241476758747,361.0258055150737
2916,0x2b6f,1,5,29.25,1,25317.51253583332,3387.508409874728,0,8.012405395157765,361.89984320676695
2917,0x2b70,1,5,29.5,1,25317.51253583332,12957.963112431393,3,6.907643476829028,394.1739315072187
2919,0x2b72,1,5,30.0,1,25317.51253583332,6973.530194106679,4,7.831789626689351,381.0440682526457
2920,0x2b73,0,5,30.25,1,25317.51253583332,23775.73143215821,3,25.690600283641736,361.943442002024
2921,0x2b74,1,5,30.5,1,17865.341690555542,12380.73572535378,3,4.830597874044464,409.0022483793904
2922,0x2b75,1,5,30.75,1,17865.341690555542,12511.767639850885,4,4.393441729301837,439.1650212049481
2923,0x2b7a,0,3,88.0,1,3756.141347588257,13635.780129352072,0,36.720922121014056,300.3199726817778
2924,0x2b7b,0,3,88.25,1,3756.141347588257,10560.46755465523,5,41.85327559556336,272.94499463372205
2925,0x2b7c,0,3,88.5,1,3756.141347588257,25144.43001660304,3,37.13034248331527,351.49148304639334
2926,0x2b7d,0,3,88.75,0,3756.141347588257,14095.334178634404,4,39.71671516517552,299.07410614423753
2929,0x2b81,0,3,89.75,1,3756.141347588257,18899.831306159525,3,40.30293837540167,261.3247356213416
2931,0x2b87,0,4,77.0,0,987.0,7775.756165236925,1,34.3413460750816,591.089885709368
2932,0x2b88,0,4,77.25,0,987.0,13601.31592766847,5,38.30992611040822,602.8647337672318
2933,0x2b89,0,4,77.5,0,987.0,15615.429782078843,3,34.25134488302431,679.44090376205
2934,0x2b8a,0,4,77.75,0,987.0,23760.101657676965,3,33.83923333990747,512.7685233922746
2935,0x2b8b,0,4,78.0,0,987.0,17695.3608233175,2,32.20697626601658,760.5483326854227
2936,0x2b8c,0,4,78.25,0,987.0,13478.926042042607,3,31.70955068920349,394.5952034367392
2938,0x2b92,0,4,58.25,1,20450.157374015555,10379.32693186211,0,33.8211151077861,233.6786379880097
2939,0x2b93,0,4,58.5,1,20450.157374015555,16797.586865452566,4,34.5885223098134,263.85175288459186
2940,0x2b94,0,4,58.75,1,20450.157374015555,23940.78021488692,4,29.29692149545121,309.5663436097274
2941,0x2b95,0,4,0.0,0,20450.157374015555,13914.252348515913,3,5.5660852542368255,313.4923980357489
2942,0x2b96,0,4,59.25,0,20450.157374015555,10750.453645028314,5,28.74038647557564,259.7717854325434
2943,0x2b97,0,4,59.5,1,20450.157374015555,5623.46304570028,0,29.591957838071707,232.4544412289451
2945,0x2b99,0,4,60.0,1,29194.73606102333,12285.701806191346,3,52.18202643841372,193.7027527432001
2946,0x2baa,0,0,48.5,0,0.0,9531.468008380918,5,42.12706721408881,320.2627501491347
2947,0x2bad,0,0,49.25,0,987.0,13202.79750462948,0,42.99361581562822,502.7819236256736
2948,0x2bae,0,0,49.5,0,0.0,20447.456000900085,3,49.66338462070409,555.1358131073181
2949,0x2baf,0,0,49.75,0,0.0,17205.956458347166,0,48.79414215330625,399.7474909080684
2950,0x2bb0,0,0,50.0,0,987.0,9094.804902044476,2,43.71046799199424,658.1743085318265
2951,0x2bb1,0,0,50.25,0,987.0,15121.381119131647,4,39.95844759844535,500.1403671956078
2952,0x2bb6,1,10,0.0,1,98927.23958061886,15913.113237031175,1,2.517334140453088,463.82100325549374
2953,0x2bb7,1,10,41.0,1,98927.23958061886,13418.150319432394,1,10.93712689842356,423.7597606769215
2954,0x2bb8,0,10,41.25,1,98927.23958061886,8215.866659051873,3,25.29438010117875,188.85222306084756
2955,0x2bba,1,10,0.0,1,98927.23958061886,10954.942255935215,1,3.352236594932125,459.8485504030565
2956,0x2bbb,1,10,42.0,1,98927.23958061886,13601.31592766847,2,9.813809082425946,441.57680199012304
2957,0x2bbc,1,10,42.25,1,98927.23958061886,7587.787602782971,3,10.808300388520369,257.6803340726597
2958,0x2bbd,1,10,0.0,1,98927.23958061886,13601.31592766847,5,1.0459386623192952,491.0482864285467
2959,0x2bce,0,2,88.75,0,23777.872032072337,24873.20949284983,4,46.81825467478156,308.9932751793948
2960,0x2bcf,0,2,0.0,1,23777.872032072337,14103.999960028912,3,3.8901866318951015,722.5701988298711
2961,0x2bd1,0,2,89.5,1,22790.872032072337,27702.6219464292,2,57.980216619125976,429.5194317478426
2963,0x2bd3,0,2,0.0,1,22790.872032072337,22239.27908934699,5,6.671565193205471,606.3023128266832
2964,0x2bd5,0,2,90.5,1,23777.872032072337,8340.38090032003,0,43.724235712070445,408.0338156764015
2965,0x2bdb,0,2,54.75,1,4002.1794215586647,8383.203417127464,3,38.81737383816386,238.43109740206225
2966,0x2bdd,0,2,55.25,1,3015.1794215586647,52900.0,3,42.09117905008708,456.436423816581
2967,0x2bde,0,2,55.5,1,3015.1794215586647,2041.7526034380176,3,40.17043042843514,192.66451406595775
2969,0x2be0,0,2,56.0,1,4002.1794215586647,4124.163144222118,1,36.483200639865856,209.9553797846135
2970,0x2be1,0,2,56.25,1,4002.1794215586647,16799.711742050185,3,30.39551728766536,299.5190303548334
2971,0x2be6,0,1,56.25,0,60922.77613334894,37800.69024334096,3,26.08074264293964,549.0959370151569
2972,0x2be7,0,1,0.0,0,60922.77613334894,6778.176887240404,4,3.176559247740812,252.30351326821904
2974,0x2be9,0,1,0.0,0,41602.184088899296,13601.31592766847,5,6.060537517512122,425.5626490613568
2975,0x2bea,0,1,57.25,0,41602.184088899296,13296.05209841288,2,32.66519794931386,466.5170914561704
2976,0x2beb,0,1,57.5,0,41602.184088899296,38297.6,5,35.53416378829337,425.8175770771374
2980,0x2bf4,0,4,92.25,0,8024.010441895632,16276.47320076517,5,52.76805753624343,239.77125594666185
2981,0x2bf5,0,4,0.0,0,8024.010441895632,16833.578062428005,4,3.493496558394436,421.6964727118888
2982,0x2bf6,0,4,92.75,0,8024.010441895632,6152.708505961315,1,53.69640396521781,202.56041775635344
2983,0x2bf7,0,4,93.0,0,8024.010441895632,27236.97482530224,5,58.309461949714105,234.29210809436427
2985,0x2bf9,0,4,93.5,0,9011.010441895633,7168.263711622625,3,37.00218110088256,191.50800633844503
2986,0x2c0a,0,7,44.5,1,21571.51001826412,4063.3445954725457,1,38.59703557976179,353.37262200805964
2987,0x2c0b,0,7,44.75,1,15368.006678842748,15201.144568701851,3,21.276668596223324,297.71875441268094
2988,0x2c0c,0,7,45.0,1,21571.51001826412,9183.942990453586,0,32.9883721756889,374.7015889504921
2989,0x2c0d,0,7,45.25,1,21571.51001826412,12379.935329093929,4,38.608244890105794,363.9825875946984
2990,0x2c0e,0,7,45.5,1,21571.51001826412,15474.061705242604,3,37.19688244980228,370.01025768176254
2991,0x2c0f,0,7,45.75,1,21571.51001826412,35070.73555685252,4,32.59097537858928,390.4054740741609
2992,0x2c10,0,7,46.0,1,15368.006678842748,16329.443533122923,2,23.191115482904944,476.8343777093161
2993,0x2c11,0,7,46.25,1,15368.006678842748,16255.080747810938,1,21.000830554923628,498.0379910950796
2995,0x2c17,0,8,43.0,1,95269.38983787144,4363.354295170632,1,26.10643619637421,358.5584755471807
2997,0x2c19,0,8,43.5,1,95269.38983787144,31982.374875554546,5,33.09473353613034,355.9768688311779
2998,0x2c1a,0,8,43.75,1,95269.38983787144,12312.023313876738,4,36.06010941531474,347.72878521945
2999,0x2c1b,0,8,44.0,1,64499.92655858096,15116.08533581364,3,20.232736688427835,382.8963639800317
3000,0x2c1d,0,8,44.5,1,95269.38983787144,13961.046384275764,3,34.91008389313077,361.6480026163774
3001,0x2c22,1,4,29.25,1,80431.47699016117,7290.550537096891,3,8.179081630215103,200.4042643825232
3002,0x2c23,1,4,29.5,0,80431.47699016117,20687.16550278529,3,10.663173509740412,567.7879145170293
3003,0x2c24,1,4,0.0,1,80431.47699016117,18833.711527043302,1,4.085396009814679,571.2277057777152
3005,0x2c27,1,4,30.5,0,80431.47699016117,12761.786511878669,1,10.4624135642662,533.2488271107468
3007,0x2c2e,0,3,86.75,0,25882.91382511816,11768.340045455128,1,39.77584548608542,357.04476386993366
3008,0x2c2f,0,3,87.0,0,25882.91382511816,23485.502793266467,1,41.117024878744886,382.3848769624017
3009,0x2c30,0,3,87.25,0,25882.91382511816,13345.523143035594,1,41.37682740159258,352.0145913893143
3010,0x2c31,0,3,87.5,0,37343.87073767724,13601.31592766847,3,34.54669998039768,356.8624495154709
3011,0x2c32,0,3,87.75,0,25882.91382511816,22685.179086681823,1,36.43031287124405,410.36538005688936
3012,0x2c33,0,3,88.0,0,37343.87073767724,13979.675886097406,4,33.65594823418269,388.4367076623856
3013,0x2c34,0,3,88.25,0,37343.87073767724,9977.777651185042,2,34.44032075371405,357.6204260799668
3015,0x2c3a,0,2,0.0,1,987.0,8212.428116740317,4,10.899975231714098,378.5457597309703
3016,0x2c3c,0,2,51.0,1,987.0,10741.759781000535,0,31.53395601387064,286.0227065188487
3017,0x2c3d,0,2,51.25,1,987.0,2850.557092015472,2,30.68015978066781,249.8151232513617
3018,0x2c3e,0,2,51.5,1,987.0,8292.113057727005,3,30.63554798309049,288.2709097234073
3019,0x2c3f,0,2,51.75,1,987.0,13875.302825235483,5,30.248047598955413,308.6727096799375
3020,0x2c41,0,2,52.25,1,1523.0,4997.227605044439,3,21.64600843134299,360.26707843694464
3021,0x2c47,0,1,86.75,0,3529.2256678149542,13854.592960845384,3,56.19229077960908,213.86458237569573
3022,0x2c48,0,1,87.0,0,3529.2256678149542,14177.051559874257,3,49.55279587462062,212.55296090471907
3023,0x2c49,0,1,87.25,0,3529.2256678149542,12599.94212349712,3,57.11014190278002,206.78717480038668
3025,0x2c4c,0,1,88.0,0,3529.2256678149542,4752.374500724203,1,57.55192730843758,172.1977494972066
3026,0x2c52,1,11,11.75,1,47512.62628769495,12776.19453057892,3,4.867385647868671,359.94683224681745
3027,0x2c53,1,11,12.0,1,47512.62628769495,12702.212826050778,3,3.4663048147428803,356.79203569308106
3028,0x2c54,0,11,12.25,1,47512.62628769495,12146.023166145957,3,13.383764389563035,335.4910450604672
3029,0x2c55,1,11,12.5,1,32662.084191796635,5357.176352085534,0,3.0557269493749444,304.71473577377907
3030,0x2c56,0,11,12.75,1,32662.084191796635,10548.876838699003,1,7.117916810356004,306.2510338023503
3033,0x2c5e,0,2,0.0,1,43450.7118645013,8814.719178366278,1,10.116275997268644,729.6979375507134
3034,0x2c5f,0,2,45.75,1,43450.7118645013,13755.059092503405,4,32.77560559039433,330.5508843187422
3035,0x2c60,0,2,46.0,1,43450.7118645013,10093.518377702372,1,34.61072444194065,515.4524098999242
3036,0x2c62,0,2,46.5,1,63695.56779675196,25862.236604934868,5,22.23308459998584,773.0772461132999
3037,0x2c63,0,2,46.75,1,63695.56779675196,18238.116423059502,0,21.618330014241337,771.3503255199374
3038,0x2c64,0,2,47.0,1,63695.56779675196,7154.026285339134,2,26.245022662285912,711.0682654450916
3040,0x2c76,0,1,98.75,0,21210.994125640787,6999.044866483051,1,56.90004936806292,220.07570371140235
3041,0x2c77,0,1,99.0,0,21210.994125640787,7463.291393471051,0,60.371352114617245,140.24766638943507
3042,0x2c78,0,1,99.25,0,21210.994125640787,24969.79554246653,3,55.67158448223391,281.8988176721513
3043,0x2c79,0,1,0.0,0,21210.994125640787,14368.086827048128,2,11.573219599263734,491.6124028489966
3044,0x2c7d,0,1,0.0,0,21210.994125640787,13120.191153534572,0,13.78864926244127,419.4142600515537
3047,0x2c84,0,3,81.75,1,987.0,14862.42145683212,1,39.69127867632692,361.6063796458029
3048,0x2c85,0,3,82.0,1,987.0,10318.547001067242,4,38.46546248188298,273.9686299598893
3049,0x2c86,0,3,82.25,1,987.0,13990.580190898385,1,35.952633929377775,384.02300135579446
3050,0x2c88,0,3,82.75,0,987.0,13249.083343311886,3,38.064436304321326,371.360799362946
3052,0x2c8e,0,2,74.0,0,50902.28032873184,9653.853216013817,4,47.95487395843211,104.98899115729884
3053,0x2c8f,0,2,74.25,0,50902.28032873184,19314.8717825623,0,51.33548338572879,377.21510892053146
3054,0x2c90,0,2,74.5,0,50902.28032873184,26971.40948456657,2,49.57596332654897,517.0006511633537
3057,0x2c93,0,2,75.25,0,51889.28032873184,14956.147434964834,4,36.61772194366228,298.3192303707592
3058,0x2c94,0,2,75.5,0,50902.28032873184,12792.58749985447,3,56.947460336347255,200.0107563209498
3059,0x2c95,0,2,75.75,0,50902.28032873184,26971.40948456657,5,49.55012153041296,288.1492263605324
3061,0x2ca7,1,15,5.0,1,52529.55637426245,13773.750283306195,3,2.138514490787568,391.3707354919978
3062,0x2ca8,1,15,5.25,1,52529.55637426245,13419.95883183664,3,1.2145437785069118,248.097302310644
3063,0x2ca9,1,15,5.5,1,49933.8,13989.596901070732,3,0.9569521488316848,396.0960768292432
3064,0x2caa,0,15,0.0,1,52529.55637426245,8133.05491196036,0,2.7716001675349267,257.73710415867924
3065,0x2cab,1,15,6.0,1,52529.55637426245,21939.83990168056,1,1.6921198993135238,515.2370179391103
3066,0x2cac,0,15,6.25,1,52529.55637426245,24385.328720457048,1,2.016643228505008,525.5170334549525
3067,0x2cad,0,15,6.5,1,52529.55637426245,6755.700357855453,2,4.510940753127864,403.7951697872879
3068,0x2cb2,0,0,55.75,1,5594.909035717039,10156.613304305649,0,47.09010899311807,193.1559016389653
3069,0x2cb3,0,0,56.0,1,5594.909035717039,13601.31592766847,3,37.991303688839,259.2597428721919
3070,0x2cb4,0,0,56.25,1,5594.909035717039,2479.465536110434,2,43.56854838219641,174.21549696298104
3071,0x2cb5,0,0,56.5,1,5594.909035717039,22200.68574026408,3,40.62330979357689,268.4616139436123
3072,0x2cb6,0,0,56.75,1,5594.909035717039,8983.693429669072,4,45.79934395967706,205.26176037326204
3073,0x2cb7,0,0,57.0,1,5594.909035717039,3151.129646023555,3,45.62173654689997,180.13481267248548
3074,0x2cb8,0,0,57.25,1,5594.909035717039,38297.6,0,42.18793238266296,374.7177581701932
3075,0x2cb9,0,0,57.5,1,5594.909035717039,6555.569263465921,4,41.22119520647006,215.7128265497108
3076,0x2cbf,0,4,0.0,0,73658.05495342764,18673.58232917976,5,0.9755045512134982,491.89229536352497
3078,0x2cc1,0,4,94.0,0,73658.05495342764,18777.241398691272,0,38.74356812799528,286.94266884741666
3080,0x2cc3,0,4,94.5,0,73658.05495342764,7168.72166870097,1,35.341586044179,366.35061733112286
3081,0x2cc4,0,4,94.75,0,73658.05495342764,13332.82345634626,3,39.951685779789486,156.2840248145423
3083,0x2ccb,0,7,21.0,1,35990.028510149205,14371.47622058134,3,17.990402938423333,410.96361606205534
3084,0x2ccc,0,7,21.25,1,35990.028510149205,10652.51775497904,4,25.59893363568669,365.39590728756286
3085,0x2ccd,0,7,0.0,0,24980.35234009947,8363.465882729735,4,6.774758601692344,303.32648075015123
3086,0x2ccf,0,7,22.0,1,24980.35234009947,13601.31592766847,0,13.960382038492916,422.3967958201509
3087,0x2cd0,0,7,22.25,1,24980.35234009947,21060.88837973021,5,14.819904008373888,499.5139145799391
3088,0x2cd6,0,0,51.75,0,1129.6791027652296,13496.895925970364,5,49.83186038326162,333.4388300465538
3089,0x2cd7,0,0,52.0,0,2116.67910276523,9328.505040691049,3,36.97970118040394,261.4756485435163
3091,0x2cd9,0,0,52.5,0,1129.6791027652296,17320.272929289942,2,44.23352996838384,491.5584249400762
3092,0x2cda,0,0,52.75,0,1129.6791027652296,17134.290264454696,3,46.41517728828479,203.9972703745776
3093,0x2cdb,0,0,53.0,0,1129.6791027652296,14298.094388218213,1,45.4106419978109,346.6904155746727
3095,0x2cdd,0,0,53.5,0,1129.6791027652296,19090.68560131187,5,43.812551625643664,296.4194877590708
3096,0x2ce2,0,5,42.75,1,36943.575032537614,14208.60742837534,3,19.321289647448697,332.49809121355344
3097,0x2ce4,0,5,43.25,1,36943.575032537614,17086.390689579035,3,26.00569029730997,408.0623747425706
3098,0x2ce5,0,5,0.0,1,36943.575032537614,15405.330006369672,1,8.066372000906295,525.3544872670411
3100,0x2ce7,0,5,0.0,1,36943.575032537614,20550.94564172528,1,2.8692244761893537,654.8600381949531
3101,0x2ce8,0,5,44.25,1,36943.575032537614,14176.43576185578,4,24.856013183568184,302.7390472818923
3102,0x2ce9,0,5,44.5,1,36943.575032537614,8739.495323481038,0,25.77339109889545,301.25999857831874
3103,0x2cee,0,2,0.0,1,39369.11964681863,8963.835926922553,4,4.366253770246246,283.9562855956095
3105,0x2cf0,0,2,0.0,1,39369.11964681863,10638.630298508286,1,9.067744718766653,435.1581768068824
3106,0x2cf1,0,2,50.0,1,57573.17947022794,11777.908094150394,5,24.124039000943952,359.39054463361646
3107,0x2cf2,0,2,0.0,1,57573.17947022794,31239.94774527604,3,14.002075075410092,415.1030408392323
3109,0x2cf5,0,2,51.0,1,39369.11964681863,10477.595112673956,5,38.35916384016873,160.49860925962827
3110,0x2cfa,0,0,19.0,1,39697.72496519927,13601.31592766847,3,19.723027762904906,416.11023628201
3111,0x2cfc,0,0,19.5,1,64489.23919418115,13998.624013193456,3,29.28598668735538,219.20535924951977
3112,0x2cfd,0,0,19.75,0,64489.23919418115,12906.507300378324,2,23.782901334291065,380.58032027441976
3113,0x2cff,0,0,20.25,1,64489.23919418115,12530.2194622086,0,26.03482849392747,382.2686661659792
3114,0x2d00,0,0,20.5,1,64489.23919418115,13990.292915103586,4,19.9796986314212,240.41491747669133
3115,0x2d01,0,0,0.0,1,64489.23919418115,17854.23208875193,3,11.996153106559849,315.3434227456546
